threshold,reviewed_n,reviewed_percent,precision,recall,dollar_precision,dollar_recall,expected_cost
8.846242263157895e-05,48176,54.386380826588095,0.06038276320159416,0.9435614661044437,0.05728016874205093,0.9595645251524649,471658.759765625
8.963133984962407e-05,47954,54.13576274821914,0.060641448054385455,0.9432371067142393,0.05749671573596724,0.9594474058069119,469503.759765625
9.091564994987469e-05,47732,53.88514466985019,0.06090253917707199,0.9429127473240351,0.05769074882402724,0.9593856519701658,467322.759765625
9.224998401002506e-05,47510,53.63452659148124,0.06118711850136813,0.9429127473240351,0.05791325201313481,0.9593856519701658,465102.759765625
9.353944920300753e-05,47288,53.383908513112296,0.06141092877685671,0.941939669153422,0.05812548942582289,0.9591343777378882,463030.759765625
9.477077185463659e-05,47066,53.133290434743344,0.061594356860578764,0.9403178722024003,0.05821757583515592,0.9571370936257122,461798.697265625
9.605048678696743e-05,46844,52.88267235637439,0.06184356587823414,0.9396691534219915,0.05840884708520906,0.9569189255720782,459701.150390625
9.734859289473685e-05,46622,52.63205427800544,0.06205225001072455,0.9383717158611742,0.05862992413905906,0.9563089733440445,457807.587890625
9.873082142857143e-05,46400,52.38143619963649,0.06226293103448276,0.9370742783003568,0.05879199044102437,0.9549312239518112,456274.587890625
0.00010006021413533835,46178,52.13081812126754,0.06247563774957772,0.9357768407395394,0.05897961104450849,0.9544031221754992,454342.587890625
0.000101303885,45970,51.89600478657952,0.06273656732651729,0.9354524813493351,0.05916579645658551,0.9541732754598513,452380.525390625
0.00010239341,45744,51.64087106715887,0.06300279818118223,0.9348037625689264,0.05942891842682951,0.9536196203717823,450400.525390625
0.00010371006141854636,45512,51.37896388616069,0.06330198628933029,0.934479403178722,0.05962418409196463,0.9535035657475524,448145.025390625
0.0001051895042255639,45290,51.12834580779174,0.06359019651137117,0.9341550437885177,0.059864217199574715,0.9534503296813919,445960.025390625
0.00010666437333333333,45068,50.87772772942279,0.06388124611697879,0.9338306843983133,0.06003446685634016,0.9522706184552755,444304.025390625
0.0001080876960651629,44846,50.627109651053836,0.06415287874057887,0.9331819656179047,0.06028644469538645,0.9519402886647497,442259.150390625
0.00010948172129323309,44624,50.376491572684884,0.0644720329867336,0.9331819656179047,0.06053962827529713,0.9519402886647497,440039.150390625
0.00011091865927318296,44402,50.12587349431594,0.06474933561551281,0.9325332468374959,0.06075381080690445,0.9511120685654579,438228.087890625
0.00011240772001002507,44179,49.87412650568406,0.06503089703252676,0.9318845280570872,0.061028899719508166,0.950833111578777,436149.087890625
0.00011388462263157894,43957,49.623508427315116,0.06529107991901176,0.9309114498864742,0.06125662165286399,0.9504692097940287,434129.978515625
0.00011543624922305763,43735,49.372890348946164,0.06555390419572425,0.9299383717158611,0.06145890287530701,0.950105075101491,432110.978515625
0.00011700651280701755,43513,49.12227227057721,0.06586537356652035,0.9296140123256569,0.06173238527961551,0.9500535026623981,429925.197265625
0.00011859263657894737,43291,48.87165419220826,0.06615693793167171,0.9289652935452481,0.06191575244844873,0.9493915454522338,428036.056640625
0.00012013221373433575,43069,48.62103611383931,0.06645150804522974,0.9283165747648394,0.0621005415533172,0.9485269917377875,426242.056640625
0.00012164269208020048,42847,48.37041803547036,0.06674913062758187,0.9276678559844308,0.06236140292820317,0.9482247439721613,424183.994140625
0.0001234111384962406,42625,48.11979995710141,0.06700293255131964,0.9263704184236133,0.06260178698388118,0.9474602740620968,422362.994140625
0.00012533664120300753,42403,47.86918187873246,0.06730655849821947,0.9257216996432047,0.06280536062588732,0.9471345358822773,420315.962890625
0.00012721135666666665,42181,47.61856380036351,0.06766079514473342,0.9257216996432047,0.0631363804267598,0.9471345358822773,418095.962890625
0.00012886365263157894,41959,47.36794572199456,0.06799494744869992,0.9253973402530004,0.0633635671421715,0.9470799356419214,415911.603515625
0.00013065310015037592,41737,47.11732764362561,0.06833265447923904,0.925072980862796,0.06367435514940371,0.9469628162963684,413756.603515625
0.000132340905839599,41515,46.866709565256656,0.06864988558352403,0.9244242620823873,0.0638498455530305,0.9461962169436574,411916.603515625
0.0001342547641353383,41293,46.616091486887704,0.06894631051267769,0.9234511839117743,0.06411050214306012,0.9455448736741838,410032.478515625
0.00013600259664160402,41071,46.36547340851876,0.06927028803778822,0.9228024651313655,0.06440716595691064,0.9452106842688613,407989.416015625
0.0001377170320802005,40849,46.11485533014981,0.06957330656809224,0.9218293869607526,0.06455449256361312,0.9438137698928103,406455.416015625
0.0001395104857142857,40627,45.86423725178086,0.06992886504049031,0.9215050275705482,0.06483727656140988,0.9433559397238301,404460.416015625
0.00014128664982456136,40405,45.613619173411905,0.0702388318277441,0.9205319493999351,0.06507749249343901,0.942969445883505,402451.916015625
0.00014351885533834586,40183,45.363001095042954,0.0705771097230172,0.9198832306195265,0.06533378432319342,0.9425605928953924,400443.916015625
0.00014552816812030074,39961,45.112383016674,0.07086909736993569,0.918585793058709,0.06546541647112966,0.940471509841631,399244.962890625
0.00014762051736842103,39739,44.86176493830506,0.0712650041520924,0.918585793058709,0.06576858840996948,0.940471509841631,397024.962890625
0.00014985408521303253,39517,44.611146859936106,0.07161474808310347,0.9179370742783004,0.06604894847731964,0.9401256085017532,394987.400390625
0.00015217510954887217,39295,44.360528781567155,0.07191754676167451,0.9166396367174829,0.06629981083496196,0.9392911331646876,393199.275390625
0.00015387274726817043,39073,44.1099107031982,0.07230056560796458,0.9163152773272786,0.06661827017874394,0.9392293793279414,391018.275390625
0.00015602008526315788,38851,43.85929262482925,0.0726622223366194,0.91566655854687,0.06686465765465892,0.9390948251707207,388881.462890625
0.000157959599774436,38629,43.6086745464603,0.07307981050506096,0.91566655854687,0.06724144489805886,0.9390948251707207,386661.462890625
0.0001601012195238095,38407,43.35805646809135,0.07350222615669019,0.91566655854687,0.0675518813117866,0.9390948251707207,384441.462890625
0.00016227971305764422,38185,43.107438389722404,0.07390336519575749,0.9153421991566656,0.06791409160439468,0.9389904824810462,382280.462890625
0.00016424386714285712,37963,42.85682031135345,0.07430919579590654,0.9150178397664612,0.06825873527590226,0.9387606357653984,380178.400390625
0.00016658047456140346,37741,42.6062022329845,0.07461381521422326,0.9133960428154395,0.06839739145966693,0.9361020266213437,379256.900390625
0.0001688758453132832,37519,42.35558415461555,0.07500199898717982,0.9127473240350308,0.06874164464296352,0.9359295417669837,377137.900390625
0.00017121816526315808,37297,42.1049660762466,0.07536799206370486,0.9117742458644178,0.06902705226411736,0.9350374383882994,375366.837890625
0.00017347931007518798,37075,41.854347997877646,0.07581928523263655,0.9117742458644178,0.06938379148925126,0.9350374383882994,373146.837890625
0.0001758049478195488,36853,41.6037299195087,0.07619461102216916,0.9108011676938047,0.0696483417425177,0.93367259874211,371597.775390625
0.0001779680697744361,36631,41.35311184113975,0.07662908465507356,0.9104768083036003,0.0700964824479783,0.9335605368228421,369440.400390625
0.00018030392741854638,36409,41.1024937627708,0.0769864593919086,0.909179370742783,0.07041538464831726,0.9329197076764353,367561.337890625
0.00018310374989974923,36187,40.85187568440185,0.07745875590681736,0.909179370742783,0.07085905457486417,0.9329197076764353,365341.337890625
0.0001857995472932329,35965,40.601257606032895,0.0779090782705408,0.9088550113525786,0.07124160887591945,0.9328579538396892,363160.337890625
0.00018842699368421046,35743,40.350639527663944,0.0783370170383012,0.90820629257217,0.07158652566455748,0.9325428961456431,361108.291015625
0.00019047567706766927,35521,40.10002144929499,0.07879845725064047,0.9078819331819656,0.07189288615925946,0.9324172590295043,358957.291015625
0.00019319568563909767,35299,39.84940337092605,0.07926570157794838,0.9075575737917613,0.07233072566816694,0.9323129163398298,356796.291015625
0.0001956851030827065,35077,39.598785292557096,0.07973886022179776,0.9072332144015569,0.07275983720918036,0.9321651862562345,354655.666015625
0.00019873629368421053,34855,39.348167214188145,0.08016066561468943,0.9062601362309439,0.073255506247192,0.9319601774927045,352561.939453125
0.00020194530225563912,34633,39.09754913581919,0.08058787861288366,0.9052870580603308,0.07360868539859461,0.9313106974855466,350676.939453125
0.0002048981317794486,34411,38.84693105745024,0.08102060387666735,0.9043139798897178,0.073885701969325,0.9287767938264729,349676.876953125
0.0002082439942105261,34189,38.59631297908129,0.08148819795840767,0.9036652611093091,0.07425856340638146,0.928440474978504,347634.814453125
0.00021145768353383453,33967,38.345694900712346,0.08193246386198369,0.9026921829386961,0.07468051442478814,0.9273662709810095,345949.267578125
0.0002144409942857144,33745,38.095076822343394,0.08244184323603497,0.9023678235484918,0.0750626577409288,0.9272896775908211,343775.236328125
0.00021744662982456137,33523,37.84445874397444,0.08286847835814216,0.9010703859876743,0.0754227065860904,0.9262036618411472,342105.236328125
0.00022065945563909766,33301,37.59384066560549,0.08339088916248762,0.90074602659747,0.07580544510514171,0.9261312607911689,339929.236328125
0.00022376544699248112,33079,37.34322258723654,0.08392031198041053,0.9004216672072657,0.07615894865131781,0.9249515495650527,338273.236328125
0.00022697327305764415,32857,37.09260450886759,0.08448732385792981,0.9004216672072657,0.07663963770947382,0.9249515495650527,336053.236328125
0.00022982318947368418,32635,36.841986430498636,0.0850007660487207,0.899772948426857,0.077088915235979,0.9245064960519509,334062.236328125
0.00023329339017543832,32413,36.59136835212969,0.0855829451146145,0.899772948426857,0.07755267509616766,0.9245064960519509,331842.236328125
0.00023674405318295736,32191,36.34075027376074,0.08611102482060203,0.8991242296464482,0.07797195206772853,0.9237906705973405,329978.392578125
0.0002408827770676692,31969,36.09013219539179,0.08661515843473365,0.8981511514758352,0.07832809282375561,0.9233713034861613,327985.330078125
0.00024469903729323287,31747,35.83951411702284,0.08712634264654928,0.8971780733052221,0.07871678291517588,0.9231087831349074,325918.611328125
0.00024850922731829565,31525,35.588896038653886,0.08767644726407613,0.8965293545248135,0.07912992070349681,0.9226723804825568,323923.548828125
0.00025230602030075174,31303,35.338277960284934,0.08823435453470914,0.8958806357444048,0.07959543094745661,0.9224510556965623,321827.484375
0.00025618166473684214,31081,35.08765988191599,0.08876805765580258,0.8949075575737918,0.08008878622355646,0.9210020365207565,320317.953125
0.00026018900082706766,30859,34.83704180354704,0.08927703425256814,0.8936101200129744,0.0804766207469144,0.9192058516485018,318981.453125
0.0002643116962406015,30637,34.586423725178086,0.08979338708098052,0.892312682452157,0.08098299528394837,0.9184564209271275,317153.390625
0.00026827175401002504,30415,34.335805646809135,0.0904487917146145,0.892312682452157,0.08145754309651176,0.9184564209271275,314933.390625
0.00027270501984962415,30193,34.08518756844018,0.09091511277448415,0.8903665261109309,0.0819664129233303,0.9170564454772722,313430.828125
0.0002769520405263157,29971,33.83456949007123,0.09148843882419673,0.8893934479403178,0.08227955871394317,0.9144462146083409,312466.609375
0.0002811960468671679,29749,33.58395141170229,0.09200309254092574,0.8877716509892961,0.08281720851623176,0.9136093769208394,310689.59375
0.00028539021333333326,29527,33.333333333333336,0.09262708707284859,0.8871229322088875,0.08309410247260642,0.9104705784600172,309963.59375
0.0002899555605263158,29305,33.082715254964384,0.093158164135813,0.8855011352578657,0.0831538931774606,0.9042174701288066,310730.09375
0.00029400991739348363,29083,32.83209717659543,0.0937661176632397,0.8845280570872527,0.08375572125476309,0.9035128907931725,308870.96875
0.00029920300010025043,28861,32.58147909822648,0.09445272166591594,0.8842036976970483,0.08428363330379672,0.9028485046874897,306972.96875
0.0003042327373684208,28639,32.33086101985753,0.0949753832186878,0.8822575413558222,0.08471300175652821,0.9019404970340399,305239.375
0.0003091301268170428,28417,32.08024294148858,0.09561178167998029,0.8812844631852093,0.0852235325442867,0.9016785755885304,303172.375
0.0003152247497243105,28195,31.82962486311963,0.09622273452739848,0.8799870256243918,0.08551784590624831,0.8987889219173392,302349.375
0.00032096946526315786,27973,31.579006784750682,0.09691488220784328,0.8793383068439832,0.08612310698970381,0.8984973213649451,300286.3125
0.00032621424,27752,31.329517616644655,0.0975785528970885,0.8783652286733701,0.08652873876326445,0.8965661165198908,299013.21875
0.0003316905730325816,27529,31.07777062801278,0.09829634203930401,0.8777165098929613,0.08712307395483683,0.8963831175424641,296889.15625
0.000336244044962406,27307,30.827152549643827,0.0988391254989563,0.875445994161531,0.08767444399567306,0.8941911890633889,295768.5
0.0003419649674185461,27085,30.57653447127488,0.09942772752446004,0.8734998378203049,0.08823213850006438,0.8935676616384842,293901.3125
0.00034795911110275634,26863,30.325916392905928,0.10021218776756133,0.8731754784301006,0.08885400412156563,0.8930353009768793,291941.3125
0.00035332007,26642,30.0764272247999,0.10096839576608363,0.8725267596496918,0.08922805414664832,0.8909633532819132,290724.3125
0.00035889825684210473,26419,29.824680236168028,0.1017449562814641,0.8718780408692831,0.08984314629007782,0.8908250060549787,288579.28125
0.00036560403844611484,26197,29.574062157799077,0.10230179028132992,0.8692831657476484,0.09044241304401743,0.8876297773640264,287939.78125
0.00037136730210526306,25975,29.323444079430125,0.10290664100096246,0.867012650016218,0.0909229059284348,0.8864801445152907,286329.65625
0.0003772144295989975,25753,29.072826001061177,0.10367724148642876,0.866039571845605,0.09157465511795768,0.884999316789954,284835.0625
0.0003844920905263157,25531,28.822207922692225,0.10438290705416944,0.8644177748945832,0.09210694317629468,0.8842283587343261,283027.109375
0.00038999297571428544,25309,28.571589844323274,0.10521948713896243,0.8637690561141745,0.09283507240039425,0.8838728749025395,280994.046875
0.0003968618160400995,25087,28.320971765954326,0.10607087336070475,0.8631203373337658,0.09359127326955333,0.883381006923758,279025.03125
0.00040388268245614037,24865,28.070353687585374,0.10685702795093505,0.8618228997729485,0.09437961806511722,0.8829064073939372,277067.90625
0.00041148118233082665,24643,27.819735609216423,0.10761676743902934,0.8602011028219267,0.09496920473662697,0.8814112724758201,275600.03125
0.0004183357785463654,24421,27.56911753084747,0.10826747471438516,0.8576062277002919,0.09568833228166519,0.8795795691656738,274320.2109375
0.0004264626228320798,24199,27.318499452478523,0.10893012107938345,0.8550113525786571,0.09649372745992447,0.8779301827458565,272954.7734375
0.00043325037571428573,23977,27.06788137410957,0.10989698461025149,0.8546869931884528,0.09742038934179871,0.8777833842934191,270813.7109375
0.00044084876090225557,23755,26.81726329574062,0.11079772679435908,0.8537139150178398,0.09823511696698155,0.8767476766262667,269110.0859375
0.00044942005598997434,23533,26.566645217371672,0.11163047635235626,0.8520921180668181,0.09873326370521195,0.8728011123609479,268793.41796875
0.0004571145215789473,23311,26.31602713900272,0.11260778173394535,0.8514433992864093,0.09957110652588444,0.8721622795670221,266893.41796875
0.0004659915696741855,23089,26.06540906063377,0.11343063796613106,0.8494972429451833,0.09996779123296917,0.8666587350473511,267317.91796875
0.00047511125573934833,22867,25.81479098226482,0.11431320243145143,0.8478754459941615,0.10089161483399652,0.8646131392051345,266108.54296875
0.00048415867218045105,22645,25.56417290389587,0.11530139103554869,0.8469023678235484,0.10164514038709961,0.8633759330275648,264499.54296875
0.0004942020059649123,22423,25.313554825526918,0.11635374392364982,0.8462536490431398,0.10236842818117356,0.8612997264473059,263274.54296875
0.0005037745709273189,22201,25.06293674715797,0.11742714292149002,0.8456049302627311,0.10357766703057801,0.8602280844354953,261577.79296875
0.0005142225999248118,21979,24.81231866878902,0.11824923790891305,0.8430100551410963,0.10403940585650197,0.8544107133058082,262169.66796875
0.0005240796905263158,21757,24.561700590420067,0.11908810957393023,0.8404151800194616,0.1042197825341225,0.8452948355168175,264310.54296875
0.0005348058647869669,21535,24.31108251205112,0.11999071279312747,0.8381446642880311,0.1049747512945905,0.8411446183440288,264109.51171875
0.0005460409157894738,21313,24.060464433682167,0.12095903908412706,0.8361985079468051,0.10593972482369945,0.8377150844168876,263560.04296875
0.0005564362776190476,21091,23.809846355313216,0.12194775022521455,0.834252351605579,0.10632670563511111,0.8311883427056121,264465.04296875
0.0005681786733333329,20869,23.559228276944264,0.1229574967655374,0.8323061952643529,0.10707128420592858,0.8297739935178934,262969.23046875
0.0005802071412781951,20647,23.308610198575316,0.12384365767423838,0.8293869607525138,0.1076033137994881,0.8257349066332147,262736.01171875
0.0005917199574937345,20425,23.057992120206364,0.12479804161566707,0.826792085630879,0.10787167589757098,0.8199017310463862,263335.30859375
0.0006044540175438591,20203,22.807374041837413,0.12572390239073405,0.8238728511190399,0.1086668149181075,0.8170980369857735,262521.94140625
0.0006180472383458646,19981,22.556755963468465,0.12702066963615435,0.8232241323386312,0.10965089848760153,0.8148472161085083,261378.94140625
0.000631265208095238,19759,22.306137885099513,0.12824535654638392,0.8219266947778138,0.1107782814691365,0.8130414487443446,260046.94140625
0.0006449578545864663,19537,22.055519806730562,0.12960024568766956,0.8212779759974052,0.11195564481291745,0.8104413992730665,259067.94140625
0.000658553804661654,19315,21.804901728361614,0.13098628009319183,0.8206292572169964,0.11333364622991902,0.8100570348753878,257048.44140625
0.0006730378401002504,19093,21.554283649992662,0.13229979573665743,0.8193318196561791,0.11393603643070976,0.8058364795501846,256850.44140625
0.0006883149491228065,18871,21.30366557162371,0.13359122463038525,0.8177100227051574,0.11508214831179536,0.8046209005244925,255251.28515625
0.0007036282400000002,18649,21.053047493254763,0.13480615582604966,0.8154395069737269,0.11593707889745906,0.8002901299060664,255135.04296875
0.0007195934776691725,18427,20.80242941488581,0.13637597004395724,0.8151151475835225,0.11697369001320654,0.8002606670707006,252938.87890625
0.0007370617218045102,18205,20.55181133651686,0.13765449052458115,0.8128446318520921,0.11814594108659719,0.7989446715152135,251406.87890625
0.0007560355732330817,17983,20.30119325814791,0.13902018573096814,0.810898475510866,0.1191982319573091,0.7961685437551096,250550.56640625
0.000774300216290727,17761,20.05057517977896,0.14030741512302236,0.8083036003892312,0.11967040397830066,0.7893058824663614,251633.31640625
0.0007938553840852119,17539,19.79995710141001,0.14174126232966533,0.8063574440480052,0.12098802338089458,0.7869167809072443,250595.25390625
0.000812556901503756,17317,19.549339023041057,0.14280764566610846,0.8021407719753487,0.12117493280064225,0.7782158782539745,252591.25390625
0.0008315668307017532,17095,19.29872094467211,0.1440772155601053,0.7988971780733052,0.12238492870485879,0.7749141108856185,252021.78515625
0.0008504235571428571,16873,19.048102866303157,0.14573579090855213,0.7975997405124878,0.12336680259709587,0.7707904452008273,251778.28515625
0.0008696106759398493,16651,18.797484787934206,0.1472584229175425,0.7953292247810574,0.12474269308834357,0.7681360949420655,250874.78515625
